codigo;ex;tipo;descricao;nacionalfederal;importadosfederal;estadual;municipal;vigenciainicio;vigenciafim;chave;versao;fonte
44111290;;0;"Outros paineis de fibras de madeira,de media densidade (denominados mdf) de espessura <=5mm,";14.79;19.36;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44111310;;0;"Paineis de fibras de madeira,de media densidade (denominados mdf) de espessura >5mm e <= 9mm, n/trab.mecan. nem recobertos à superfície";14.79;19.36;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44111391;;0;"Outs paineis de fibras de madeira,de media densidade (denominados mdf) de espessura >5mm e <= 9mm, recobertos em ambas as faces com papel impregnado de melamina, película protetora na face superior e trabalho de encaixe nas quatro laterais, dos tipos utilizados para pavimentos";13.45;18.92;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44111399;;0;"Outs paineis de fibras de madeira,de media densidade (denominados mdf) de espessura >5mm e <= 9mm";14.79;19.36;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44111410;;0;"Paineis de fibras de madeira,de media densidade (denominados mdf) de espessura >9mm, n/trab.mecan. nem recobertos à superfície";14.79;19.36;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44111490;;0;"Outs paineis de fibras de madeira,de media densidade (denominados mdf) de espessura >9mm";14.79;19.36;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44119210;;0;"Paineis de fibras de madeira,n/trab.mecan. d>0.8g/cm3";14.79;19.36;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44119290;;0;"Outs.paineis de fibras de madeira, densidade>0.8g/cm3";14.79;19.36;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44119310;;0;"Paineis de fibras de madeira,n/trab.mec. 0.5<d<=0.8g/cm3";14.79;19.36;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44119390;;0;"Painéis de fibra de madeira ou de outras matérias lenhosas com densidade >0,5 <0,8g/cm3";14.79;19.36;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44119410;;0;"Paineis de fibras madeira,n/trab.mecan. d<=0.5g/cm3";14.79;19.36;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44119490;;0;"Outs paineis de fibras madeira,n/trab.mecan. d<=0.5g/cm3";14.79;19.36;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44121000;;0;"Madeira compensada (contraplacada), madeira folheada e madeiras estratificadas semelhantes, de bambu";14.79;19.36;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44123100;;0;"Outras madeiras compensadas (contraplacadas) constituidas exclusivamente por folhas de madeira (exceto bambu)cada uma das quais de espessura não superior a  c/fls<=6mm";14.79;19.36;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44123300;;0;"Outras, com, pelo menos, uma camada exterior de madeira nao conifera, das especies amieiro (alnus spp), freixo (fraxinus spp), faia (fagus spp), betula (vidoeiro) (betula spp), prunoidea (prunus spp), castanheiro (castanea spp), olmo (ulmus spp), eucalipto (eucalyptus spp), nogueira (carya spp), castanheiro da india (aesculus spp), tilia (tilia spp), bordo (acer) (acer spp), carvalho (quercus spp), platano (platanus spp), choupo (alamo) (populus ";14.79;19.36;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44123400;;0;"Outras, com, pelo menos, uma camada exterior de madeira nao conifera, nao especificadas na subposicao 441233";14.79;19.36;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44123900;;0;"Outs.madeiras compensadas,com folhas de espessura<=6mm";14.79;19.36;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44129400;;0;"Outs.madeiras compensadas,com alma aglomerada, alveolada ou lamelada";14.79;19.36;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44129900;;0;"Outs.madeiras compensadas,folheadas ou estratificadas";14.79;19.36;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44130000;;0;"Madeira densificada,em blocos,pranchas, laminas, perfis";16.02;20.59;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44140000;;0;"Molduras de madeira,p/quadros,fotografias, espelhos,etc.";16.02;20.59;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44151000;;0;"Caixotes,caixas,engradados,barricas,etc.de madeira";13.45;18.02;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44152000;;0;"Paletes simples,paletes-caixas,etc.de madeira";13.45;18.02;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44160010;;0;"Barris,cubas,balsas,dornas,etc.de madeira de carvalho";13.45;16.00;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44160090;;0;"Barris,cubas,balsas,dornas,selhas,etc.de outs.madeiras";13.45;18.02;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44170010;;0;"Ferramentas de madeira";13.45;19.54;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44170020;;0;"Formas,alargadeiras e esticadores,de madeira,p/calcados";13.45;18.02;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44170090;;0;"Armacoes e cabos,de madeira,de ferramentas,escovas,etc.";13.45;18.02;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44181000;;0;"Janelas,janelas de sacada,caixilhos,etc.de madeira";13.45;18.92;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44182000;;0;"Portas,respect.caixilhos,alizares e soleiras,de madeira";13.45;18.92;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44184000;;0;"Armacoes de madeira,para concreto";14.79;20.26;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44185000;;0;"Fasquias de madeira,para telhados  (“shingles” e “shakes”)";14.79;20.26;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44186000;;0;"Postes e vigas";14.79;20.26;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44187300;;0;"De bambu ou com, pelo menos, a camada superior de bambu";13.45;18.92;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44187400;;0;"Outros, para pisos (pavimentos) em mosaico";13.45;18.92;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44187500;;0;"Outros, de camadas multiplas";13.45;18.92;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44187900;;0;"Outs.painéis montados para revestimento de pavimentos (pisos";13.45;18.92;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44189100;;0;"De bambu";14.79;20.26;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44189900;;0;"Outras";14.79;20.26;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44191100;;0;"Tabuas para cortar pao, outras tabuas para cortar e artigos semelhantes";13.45;16.65;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44191200;;0;"Pauzinhos (hashi ou fachi)";13.45;16.65;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44191900;;0;"Outros";13.45;16.65;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44199000;;0;"Outros";13.45;16.65;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44201000;;0;"Estatuetas e outs.objetos,de madeira,para ornamentacao";13.45;18.92;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44209000;;0;"Madeira marchetada/incrustada,cofres,etc.de madeira";13.45;18.92;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44211000;;0;"Cabides de madeira,para vestuario";13.45;18.92;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44219100;;0;"De bambu";13.45;17.63;5.60;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
44219900;;0;"Outras";13.45;17.63;5.60;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
45011000;;0;"Cortica natural,em bruto ou simplesmente preparada";13.45;16.00;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
45019000;;0;"Desperdicios de cortica,cortica triturada,granulada,etc";13.45;16.00;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
45019000;01;0;"Cortiça triturada, granulada ou pulverizada";13.45;16.00;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
45020000;;0;"Cortica natural,sem a crosta/esquadriada/em cubos,etc.";13.45;16.54;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
45031000;;0;"Rolhas de cortica natural";13.45;18.02;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
45039000;;0;"Outros obras de cortica natural";13.45;18.02;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
45041000;;0;"Cortica aglomerada,em cubos,blocos,chapas,folhas,etc.";13.45;18.02;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
45049000;;0;"Outros obras de cortica aglomerada";13.45;18.02;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
46012100;;0;"Esteiras,capachos e divisorias,de bambu";13.45;19.37;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
46012200;;0;"Esteiras,capachos e divisorias,de ratã";13.45;19.37;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
46012900;;0;"Outras esteiras,capachos e divisorias,de materias vegetais";13.45;19.37;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
46019200;;0;"Trancas/etc.de bambu,tecidas/ paralelizadas";13.45;19.37;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
46019300;;0;"Trancas/etc.de ratã,tecidas/ paralelizadas";13.45;19.37;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
46019400;;0;"Trancas/etc.de materias vegetais,tecidas/ paralelizadas";13.45;19.37;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
46019900;;0;"Outros artigos entrançados de outs.materias vegetais";13.45;19.37;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
46021100;;0;"Obras de cestaria,de bambu";13.45;19.37;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
46021200;;0;"Obras de cestaria,de ratã";13.45;19.37;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
46021900;;0;"Obras de cestaria,de outras materias vegetais";13.45;19.37;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
46029000;;0;"Obras de cestaria,de outs.materias p/entrancar,etc.";13.45;19.37;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
47010000;;0;"Pastas mecanicas de madeira";13.45;16.86;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
47020000;;0;"Pasta quimica de madeira,para dissolucao";13.45;16.86;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
47031100;;0;"Pasta quim.madeira de conifera,a soda ou sulfato,crua";13.45;16.86;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
47031900;;0;"Pasta quim.madeira de n/conifera,a soda ou sulfato,crua";13.45;16.86;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
47032100;;0;"Pasta quim.madeira de conifera,a soda/sulfat.semi/branq";13.45;19.95;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
47032900;;0;"Pasta quim.madeira de n/conif.a soda/sulfato,semi/branq";13.45;16.86;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
47041100;;0;"Pasta quim.madeira de conifera,ao bissulfito,crua";13.45;16.86;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
47041900;;0;"Pasta quim.madeira de nao conifera,ao bissulfito,crua";13.45;16.86;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
47042100;;0;"Pasta quim.madeira de conifera,ao bissulfito,semi/branq";13.45;16.86;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
47042900;;0;"Pasta quim.madeira de n/conif.ao bissulfito,semi/branq.";13.45;16.86;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
47050000;;0;"Pastas semiquimicas de madeira";13.45;16.86;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
47061000;;0;"Pastas de linteres de algodao";13.45;16.86;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
47062000;;0;"Pastas de fibras obtidas do papel ou cartao reciclados (desperdícios e aparas)";13.45;16.86;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
47063000;;0;"Pastas mecanicas de bambu";13.45;16.86;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
47069100;;0;"Pastas mecanicas de outs.materias fibrosas celulosicas";13.45;16.86;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
47069200;;0;"Pastas quimicas de outs.materias fibrosas celulosicas";13.45;16.86;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
47069300;;0;"Pastas semiquims.de outs.materias fibrosas celulosicas";13.45;16.86;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
47071000;;0;"Papel/cartao kraft,crus ou ondul.de reciclar (desperds)";4.20;6.92;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
47072000;;0;"Outs.papeis/cartoes obt.da pasta quim.branq.de reciclar";4.20;6.92;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
47073000;;0;"Papel/cartao obtidos da pasta mecanica,de reciclar";4.20;6.92;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
47079000;;0;"Outs.papeis ou cartoes,de reciclar,incl. n/selecionados";4.20;6.92;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48010020;;0;"Em folhas, nas que nenhum lado exceda 360 mm, quando nao dobradas";14.03;17.72;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48010030;;0;"Outros, de peso inferior ou igual a 57 g/m2, em que 65 % ou mais, em peso, do conteudo total de fibras seja constituido por fibras de madeiras obtidas por processo mecanico";15.05;17.74;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48010030;01;0;"Outros, de peso inferior ou igual a 57 g/m2, em que 65 % ou mais, em peso, do conteudo total de fibras seja constituido por fibras de madeiras obtidas por processo mecanico";14.03;16.72;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48010090;;0;"Outros papeis jornais,em rolos ou em folhas";15.05;18.36;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48010090;01;0;"Outros papeis jornais,em rolos ou em folhas";14.03;17.34;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48021000;;0;"Papel e cartao feitos a mao (folha a folha) c/fibra,processo mecanico";13.69;16.23;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48022010;;0;"Papel/cartao p/fabr.papel/cartao fotossen. etc.rolos,fls";13.69;16.38;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48022090;;0;"Outs papel/cartao p/fabr.papel/cartao fotossen. etc.";15.89;23.38;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48024010;;0;"Papel para fabricacao de papeis de parede. em tiras ou em rolos";13.69;16.38;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48024090;;0;"Outs papel para fabricacao de papeis de parede";13.69;16.23;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48025410;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)<40g/m2, tiras/rolos";13.69;16.38;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48025491;;0;"Outs papeis/cartoes s/fibras fabricado principalmente a partir de pasta branqueada ou pasta obtida por um processo mecânico, de peso inferior a 19g/m2";14.30;16.65;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48025499;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)<40g/m2";13.69;16.23;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48025510;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>=40<150g/m2, tiras/rolos";13.69;16.38;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48025591;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>=40<150g/m2, de desenho";13.69;16.23;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48025592;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>=40<150g/m2, kraft";13.69;16.23;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48025599;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>=40<150g/m2";13.69;16.23;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48025610;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>=40<150g/m2,em folhas";16.41;27.00;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48025691;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>=40<150g/m2,em folhas, p/impressão papel moeda";13.45;16.96;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48025692;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>=40<150g/m2,em folhas, de desenho";14.72;19.58;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48025693;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>=40<150g/m2,em folhas, kraft";14.72;19.58;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48025699;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>=40<150g/m2,em folhas";14.72;19.58;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48025710;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>=40<150g/m2,em tiras";13.69;16.38;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48025791;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>=40<150g/m2,em tiras, p/ impres papel moeda";13.45;16.96;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48025792;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>=40<150g/m2,em tiras, de desenho";14.72;19.58;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48025793;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>=40<150g/m2,em tiras, kraft";14.72;19.58;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48025799;;0;"Outs.papeis/cartoes fibra mec<=10%,40g/m2<=p<=150g/m2";13.69;16.23;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48025810;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>150g/m2,em tiras ou rolos";13.69;16.38;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48025891;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>150g/m2,em tiras ou rolos, de desenho";14.72;19.58;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48025892;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>150g/m2,em tiras ou rolos, kraft";14.72;19.58;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48025899;;0;"Outs papeis/cartoes s/fibras obtidas por proces mec/quim.mec,ou percentagem fibras (...)>150g/m2,em tiras ou rolos";14.72;19.58;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48026110;;0;"Outs papeis e cartões om fibra processo mecanico ou quimico-mecanico, em rolos (p/ impressão)";13.69;16.38;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48026191;;0;"Outs papeis e cartões om fibra processo mecanico ou quimico-mecanicoem rolos,peso<=57g/m2";13.69;15.97;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48026192;;0;"Outs papeis e cartões om fibra processo mecanico ou quimico-mecanico, em rolos - kraft";13.69;16.23;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48026199;;0;"Outs papeis e cartões om fibra processo mecanico ou quimico-mecanico, em rolos";13.69;16.23;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48026210;;0;"Outs papeis e cartões om fibra processo mecanico ou quimico-mecanico, em folhas (p/ impressão)";13.69;16.38;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48026291;;0;"Outs papeis e cartões om fibra processo mecanico ou quimico-mecanico, em folhas ,de peso <=57g/m2";13.69;15.97;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48026292;;0;"Outs papeis e cartões om fibra processo mecanico ou quimico-mecanico, em folhas - kraft";13.69;16.23;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48026299;;0;"Outs papeis e cartões om fibra processo mecanico ou quimico-mecanico, em folhas";13.69;16.23;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48026910;;0;"Papel fibra mec>10%,tiras l<=15cm,fls.lado<=360mm";13.69;16.38;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48026991;;0;"Outs papeis e cartões om fibra processo mecanico ou quimico-mecanico, (p/ impressão), de largura < 15cm,em folhas";13.69;15.97;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48026992;;0;"Outs papeis e cartões om fibra processo mecanico ou quimico-mecanico, (p/ impressão), de largura < 15cm,em folhas, kraft";13.69;16.23;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48026999;;0;"Outs papeis e cartões om fibra processo mecanico ou quimico-mecanico, (p/ impressão), de largura < 15cm,em folhas";13.69;16.23;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48030010;;0;"Pasta de celulose e mantas de fibras de celulose";14.03;17.34;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48030090;;0;"Papel p/fabr.de papel higienico ou de toucador,etc.";14.03;17.34;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
48041100;;0;"Papel/cartao kraftliner,p/cobertura,crus,em rolos/fls";14.72;19.58;20.00;0.00;01/01/2018;31/03/2018;A5G7R1;18.1.A;IBPT/FECOMERCIO RJ
